time_s,radius_cm,temperature_C,moisture_kg_per_kg,A_T,A_C,log_D_ratio,D_m2_per_s
3207,1,39.47062225807746,2.403676661498504,0.46908032453144827,-0.010742611945906727,0.45833771258554157,8.92199585568119e-9
3207,2,41.646447931443156,1.5015761549020925,0.5542014544454877,-0.1232145116718374,0.43098694277365035,8.681279298122042e-9
3208,0,38.73413881620889,2.5383306127900664,0.43999909229100725,-0.0008112826654282063,0.4391878096255791,8.752766039726847e-9
3208,1,39.47485909019158,2.403563947572639,0.46924722626693127,-0.010751391215036404,0.45849583505189484,8.923406735213622e-9
3208,2,41.65030845936601,1.5014962952132047,0.5543514375901171,-0.1232304509444944,0.43112098664562265,8.682443048407888e-9
3209,0,38.73847024922878,2.5383060541369074,0.4401705273824404,-0.0008129979053898201,0.4393575294770506,8.754251683947167e-9
3209,1,39.479095601004765,2.403451209924796,0.46941411082211554,-0.010760173155564485,0.45865393766655105,8.924817660682663e-9
3209,2,41.65416812728228,1.5014164542620885,0.5545013836457925,-0.12324638817227068,0.4312549954735218,8.683606650388834e-9
3210,0,38.74280089770504,2.538281459411125,0.4403419266618425,-0.0008147156980209847,0.4395272109638215,8.755737244420957e-9
3210,1,39.483331776163496,2.403338448580053,0.4695809776328192,-0.010768957766173221,0.458812019866646,8.926228627015302e-9
3210,2,41.658026917302486,1.5013366320954915,0.5546512919201296,-0.12326232334491036,0.43138896857521924,8.684770098039313e-9
3211,0,38.747130769579506,2.5382568285891343,0.44051329044631427,-0.0008164360451165143,0.43969685440119777,8.757222723781213e-9
3211,1,39.48756760174592,2.403225663563561,0.46974782615193267,-0.010777745045538573,0.4589700811063941,8.92763962928781e-9
3211,2,41.661884813355385,1.5012568287568695,0.5548011617914549,-0.1232782564528109,0.431522905338644,8.685933385939102e-9
3212,0,38.751459872726215,2.538232161647371,0.4406846190502314,-0.0008181589484700492,0.43986646010176134,8.758708124638937e-9
3212,1,39.49180306426266,2.4031128549005425,0.4699146558494321,-0.010786534992330605,0.4591281208571015,8.929050662725979e-9
3212,2,41.66574180100633,1.5011770442866688,0.5549509927017222,-0.12329418748696692,0.4316568052147553,8.687096509212682e-9
3213,0,38.7557882149461,2.538207458562286,0.44085591278503933,-0.00081988440987453,0.4400360283751648,8.760193449581311e-9
3213,1,39.496038150655245,2.403000022616286,0.470081466212326,-0.01079532760521376,0.45928613860711226,8.930461722704759e-9
3213,2,41.669597867296886,1.5010972787225818,0.5551007841502907,-0.12331011643891948,0.43179066771137126,8.688259463475994e-9
3214,0,38.76011580396234,2.5381827193103477,0.4410271719590747,-0.0008216124311220236,0.4402055595279527,8.761678701170113e-9
3214,1,39.500272848292774,2.402887166736136,0.47024825674452503,-0.010804122882847633,0.4594441338616774,8.93187280474722e-9
3214,2,41.67345300060349,1.5010175320997732,0.5552505356884179,-0.12332604330071135,0.4319244923877065,8.68942224478929e-9
3215,0,38.764442647415216,2.5381579438680406,0.441198396877363,-0.0008233430140038717,0.4403750538633591,8.76316388193992e-9
3215,1,39.5045071449666,2.402774287285491,0.470415026966618,-0.010812920823887105,0.4596021061427309,8.933283904522655e-9
3215,2,41.67730719051162,1.500937804451075,0.5554002469143641,-0.12334196806484822,0.43205827884951586,8.69058484961525e-9
3216,0,38.76876875285781,2.538133132211867,0.44136958784143854,-0.0008250761603104923,0.44054451168112807,8.76464899439651e-9
3216,1,39.50874102888375,2.4026613842897966,0.4705817764156119,-0.010821721426982974,0.45976005498862893,8.934695017844383e-9
3216,2,41.68116042770392,1.5008580958071713,0.5555499174690514,-0.12335789072426204,0.4321920267447893,8.691747274781806e-9
3217,0,38.773094127751705,2.5381082843183473,0.4415407451491874,-0.0008268118718314038,0.440713933277356,8.766134041015451e-9
3217,1,39.512974488659076,2.402548457774547,0.47074850464464074,-0.010830524690781778,0.45991797995385897,8.936106140667245e-9
3217,2,41.685012703860366,1.500778406196756,0.5556995470321685,-0.1233738112722797,0.4323257357598888,8.69290951744884e-9
3218,0,38.77741877946252,2.538083400164018,0.4417118690946554,-0.0008285501503553505,0.4408833189443,8.767619024240394e-9
3218,1,39.5172075133062,2.4024355077652704,0.47091521122257207,-0.010839330613926926,0.4600758806086451,8.937517269084213e-9
3218,2,41.68886401156906,1.500698735646681,0.5558491353187092,-0.12338972970259364,0.4324594056161155,8.694071575078538e-9
3219,0,38.78174271525629,2.5380584797254326,0.4418829599679229,-0.0008302909976702022,0.4410526689702527,8.769103946481954e-9
3219,1,39.52144009222785,2.402322534287533,0.4710818957336577,-0.010848139195058329,0.4602337565385994,8.93892839932337e-9
3219,2,41.69271434424564,1.5006190841820854,0.5559986820758349,-0.12340564600923645,0.4325930360665985,8.695233445408546e-9
3220,0,38.78606594229552,2.538033522979163,0.4420540180549411,-0.0008320344155629544,0.44122198363937815,8.77058881011623e-9
3220,1,39.5256722152053,2.402209537366934,0.47124855777709307,-0.010856950432812955,0.46039160734428014,8.940339527744076e-9
3220,2,41.69656369606166,1.5005394518265145,0.5561481870800905,-0.12342156018655685,0.43272662689353364,8.696395126428148e-9
3221,0,38.79038846763575,2.538008529901794,0.44222504363739534,-0.0008337804058200532,0.4413912632315753,8.772073617483582e-9
3221,1,39.52990387238758,2.402096517029097,0.471415196966603,-0.010865764325825316,0.4605494326407777,8.941750650833362e-9
3221,2,41.7004120618793,1.50045983860203,0.5562976501348653,-0.12343747222919815,0.43286017790566717,8.697556616356547e-9
3222,0,38.79471029822224,2.537983500469935,0.44239603699257785,-0.0008355289702265706,0.44156050802235125,8.77355837088749e-9
3222,1,39.534135054280064,2.401983473299676,0.4715818129299844,-0.010874580872727113,0.4607072320572573,8.943161765201952e-9
3222,2,41.70425943719286,1.500380244529304,0.5564470710681131,-0.12345338213207964,0.43299368893603346,8.698717913623337e-9
3223,0,38.79903144088677,2.537958434660209,0.4425669983932579,-0.0008372801105669542,0.441729718282691,8.775043072593372e-9
3223,1,39.538365751732925,2.401870406204342,0.47174840530865364,-0.01088340007214819,0.4608650052365055,8.944572867580306e-9
3223,2,41.70810581807562,1.5003006696277108,0.5565964497302965,-0.12346928989037807,0.43312715983991845,8.699879016850934e-9
3224,0,38.8033519023449,2.5379333324492572,0.4427379281075764,-0.0008390338286247524,0.4418988942789516,8.776527724827627e-9
3224,1,39.54259595592951,2.4017573157687844,0.4719149737571774,-0.010892221922716517,0.4610227518344609,8.94598395481451e-9
3224,2,41.711951201131946,1.5002211139154107,0.5567457859925051,-0.12348519549951141,0.4332605904929937,8.701039924838463e-9
3225,0,38.807671689193135,2.5379081938137373,0.4429088263989356,-0.0008407901261827389,0.4420680362727528,8.778012329776637e-9
3225,1,39.54682565837463,2.4016442020187116,0.47208151794282854,-0.010901046423058119,0.46118047151977043,8.947395023862406e-9
3225,2,41.71579558345314,1.5001415774094218,0.5568950797447594,-0.12350109895512433,0.43339398078963504,8.702200636547243e-9
3226,0,38.81199080790652,2.537883018730329,0.44307969352590415,-0.0008425490050225137,0.44223714452088164,8.779496889585895e-9
3226,1,39.55105485088295,2.4015310649798454,0.4722480375451054,-0.010909873571797499,0.4613381639733079,8.94880607178937e-9
3226,2,41.71963896257814,1.50006206012569,0.5570443308944693,-0.1235170002530745,0.43352733064139476,8.703361151087612e-9
3227,0,38.81630926483644,2.5378578071757287,0.44325052974212686,-0.0008443104669248775,0.44240621927520196,8.780981406359176e-9
3227,1,39.55528352556731,2.4014179046779174,0.472414532255284,-0.010918703367557805,0.4614958288877262,8.950217095764387e-9
3227,2,41.723481336456906,1.4999825620791534,0.557193539365017,-0.12353289938941982,0.43366063997559723,8.704521467706787e-9
3228,0,38.820627066208296,2.537832559126646,0.44342133529624117,-0.000846074513669956,0.4425752607825712,8.782465882157767e-9
3228,1,39.55951167482759,2.4013047211386676,0.4725810017759809,-0.010927535808961192,0.4616534659670197,8.951628093056231e-9
3228,2,41.727322703417926,1.4999030832837994,0.5573427050944829,-0.1235487963604069,0.43379390873407603,8.70568158577797e-9
3229,0,38.82494421812005,2.537807274559814,0.44359211043180874,-0.0008478411470367514,0.442744269284772,8.783950318999831e-9
3229,1,39.56373929133934,2.4011915143878455,0.4727474458206871,-0.010936370894628487,0.4618110749260586,8.953039061029357e-9
3229,2,41.73116306213761,1.4998236237527192,0.5574918280344714,-0.12356469116246056,0.43392713687201084,8.706841504790306e-9
3230,0,38.82926072654017,2.537781953451985,0.44376285538724863,-0.0008496103688031414,0.4429132450184455,8.785434718859781e-9
3230,1,39.567966368042924,2.401078284451206,0.4729138641133559,-0.010945208623179643,0.46196865549017624,8.954449997140296e-9
3230,2,41.735002411612804,1.4997441834981557,0.5576409081490261,-0.1235805837921741,0.43406032435685205,8.70800122433959e-9
3231,0,38.83357659730655,2.537756595779926,0.4439335703957871,-0.0008513821807464794,0.44308218821504064,8.7869190836678e-9
3231,1,39.57219289813295,2.4009650313545072,0.47308025638798196,-0.010954048993233914,0.462126207394748,8.955860898933952e-9
3231,2,41.738840751135626,1.499664762531554,0.5577899454136613,-0.12359647424629944,0.4341934711673619,8.709160744119994e-9
3232,0,38.837891836124896,2.5377312015204265,0.44410425568539125,-0.0008531565846427697,0.4432510991007485,8.788403415309222e-9
3232,1,39.57641887504788,2.400851755123509,0.47324662238818216,-0.010962892003409858,0.46228373038477233,8.95727176403992e-9
3232,2,41.74267808027022,1.4995853608635972,0.5579389398144571,-0.12361236252173993,0.4343265772927172,8.710320063916313e-9
3233,0,38.84220644856795,2.537705770650291,0.44427491147875,-0.0008549335822673921,0.4434199778964826,8.789887715624322e-9
3233,1,39.58064429246014,2.40073845578397,0.4734129618668168,-0.010971737652325628,0.4624412242144912,8.958682590169161e-9
3233,2,41.74651439883134,1.499505978504254,0.5580878913472225,-0.12362824861554102,0.4344596427316815,8.71147918359681e-9
3234,0,38.846520440074556,2.5376803031463457,0.44444553799322617,-0.0008567131753946022,0.4435888248178316,8.79137198640786e-9
3234,1,39.58486914426634,2.400625133361654,0.47357927458559207,-0.010980585938598656,0.46259868864699344,8.9600933751105e-9
3234,2,41.750349706864995,1.4994266154628084,0.5582368000167427,-0.12364413252488418,0.43459266749185854,8.712638103106782e-9
3235,0,38.85083381594885,2.5376547989854354,0.4446161354408364,-0.0008584953657976319,0.44375764007503876,8.792856229408857e-9
3235,1,39.58909342457795,2.400511787882317,0.47374556031470105,-0.010989436860846247,0.4627561234538548,8.961504116727473e-9
3235,2,41.754184004630304,1.4993472717479,0.558385665836078,-0.12366001424707924,0.43472565158899873,8.713796822462549e-9
3236,0,38.85514658135982,2.537629258144425,0.4447867040282191,-0.0008602801552487632,0.4439264238729704,8.794340446330284e-9
3236,1,39.5933171277124,2.4003984193717143,0.47391181883246647,-0.010998290417685483,0.462913528414781,8.962914812955187e-9
3236,2,41.75801729258312,1.4992679473675516,0.5585344888259256,-0.12367589377955858,0.43485859504636704,8.714955341746005e-9
3237,0,38.85945874134109,2.5376036806001965,0.44495724395664826,-0.0008620675455193295,0.44409517641112894,8.795824638829135e-9
3237,1,39.59754024818442,2.400285027855599,0.4740780499250052,-0.011007146607732997,0.4630709033172722,8.964325461797363e-9
3237,2,41.76184957136042,1.4991886423292027,0.558683269014007,-0.12369177111987083,0.43499149789413616,8.71611366109937e-9
3238,0,38.863770300790634,2.537578066329655,0.4451277554220013,-0.0008638575383795643,0.4442638978836217,8.797308808516114e-9
3238,1,39.60176278069763,2.400171613359717,0.4742442533858873,-0.011016005429605541,0.4632282479562818,8.965736061323342e-9
3238,2,41.76568084176648,1.4991093566397329,0.5588320064345406,-0.12370764626567586,0.4351243601688647,8.717271780720677e-9
3239,0,38.868081264470916,2.5375524153097198,0.4452982386147794,-0.0008656501355989527,0.44443258847918043,8.798792956955758e-9
3239,1,39.60598472013677,2.4000581759098103,0.47441042901583425,-0.011024866881919726,0.4633855621339145,8.967146609665416e-9
3239,2,41.76951110475975,1.499030090305493,0.5589807011277236,-0.123723519214739,0.43525718191298457,8.718429700859342e-9
3240,0,38.87239163700889,2.537526727517337,0.44546869372010234,-0.000867445338945505,0.44460124838115683,8.800277085666373e-9
3240,1,39.61020606155988,2.3999447155316123,0.474576576622413,-0.011033730963292233,0.46354284565912074,8.968557105016159e-9
3240,2,41.77334036144093,1.498950843332327,0.5591293531392699,-0.12373938996492634,0.4353899631743436,8.719587421812216e-9
3241,0,38.876701422896495,2.537501002929468,0.44563912091773195,-0.0008692431501865578,0.4447698777675454,8.801761196120179e-9
3241,1,39.61442680019119,2.3998312322508513,0.4747426960197491,-0.01104259767233974,0.4637000983474094,8.969967545625875e-9
3241,2,41.77717253689881,1.4988716177435704,0.5592781148388251,-0.12375525810999757,0.4355228567288275,8.72074627577874e-9
3242,0,38.88101062649105,2.537475241523096,0.4458095203820855,-0.0008710435710882231,0.44493847681099724,8.803245289743402e-9
3242,1,39.618646931414,2.399717726093245,0.47490878702824607,-0.011051467007679259,0.4638573200205668,8.97137792980014e-9
3242,2,41.78100668598534,1.4987924143523363,0.5594269495297645,-0.12377112348597559,0.4356558260437889,8.721905944535452e-9
3243,0,38.88531925201581,2.5374494432752233,0.4459798922822588,-0.000872846603415664,0.4451070456788431,8.80472936791644e-9
3243,1,39.6228664507641,2.3996041970845043,0.47507484947433315,-0.011060338967927791,0.46401451050640535,8.972788255897586e-9
3243,2,41.784841783260774,1.4987132328238573,0.5595758174023765,-0.12378698615878488,0.43578883124359163,8.723066080528616e-9
3244,0,38.88962730356079,2.537423608162875,0.44615023678206517,-0.0008746522489328196,0.4452755845331324,8.80621343197415e-9
3244,1,39.627085353923306,2.3994906452503297,0.47524088319020175,-0.011069213551702695,0.46417166963849904,8.974198522327564e-9
3244,2,41.788677445381445,1.4986340730280712,0.5597247035743043,-0.12380284615336264,0.43592185742094164,8.724226553849035e-9
3245,0,38.89393478508379,2.537397736163094,0.4463205540400615,-0.0008764605094028543,0.4454440935306586,8.807697483206054e-9
3245,1,39.631303636713476,2.3993770706164157,0.4754068880135731,-0.011078090757621326,0.4643287972559518,8.975608727548117e-9
3245,2,41.7925134502825,1.4985549348864446,0.5598735994246622,-0.1238187034843314,0.4360548959403308,8.72538728924212e-9
3246,0,38.89824170041106,2.5373718272529464,0.44649084420959706,-0.0008782713865874592,0.4456125728230096,8.809181522856732e-9
3246,1,39.63552129509078,2.3992634732084386,0.4755728637874698,-0.01108697058430189,0.4644858932031679,8.97701887006395e-9
3246,2,41.79634964843454,1.498475818343507,0.5600224991487847,-0.12383455816169837,0.4361879409870863,8.726548236029374e-9
3247,0,38.90254805323864,2.537345881409517,0.44666110743885024,-0.0008800848822475505,0.4457810225566027,8.810665552126088e-9
3247,1,39.63973832513989,2.399149853052073,0.4757388103599901,-0.01109585303036234,0.4646429573296278,8.978428948424456e-9
3247,2,41.80018593051251,1.4983967233566116,0.5601713985030264,-0.12385041019290521,0.4363209883101212,8.72770935715183e-9
3248,0,38.906853847133505,2.5373198986099146,0.44683134387088014,-0.0008819009981427206,0.4459494428727374,8.81214957216979e-9
3248,1,39.64395472306904,2.3990362101729756,0.47590472758410945,-0.011104738094421435,0.46479998948968804,8.979838961221953e-9
3248,2,41.804022212274724,1.498317649891147,0.5603202942176903,-0.12386625958378654,0.4364540346339037,8.728870624046273e-9
3249,0,38.911159085535,2.537293878831267,0.44700155364368843,-0.000883719736031538,0.4461178339076569,8.813633584099758e-9
3249,1,39.64817048520483,2.3989225445967954,0.47607061531747663,-0.011113625775098102,0.4649569895423785,8.981248907089908e-9
3249,2,41.807858426391014,1.4982385979179187,0.5604691836797538,-0.12388210633909391,0.43658707734065993,8.730032013876532e-9
3250,0,38.915463771756095,2.5372678220507234,0.44717173689025774,-0.0008855410976714468,0.44628619579258627,8.815117588984478e-9
3250,1,39.65238560798747,2.3988088563491674,0.4762364734222219,-0.01112251607101187,0.46511395735121003,8.98265878470123e-9
3250,2,41.81169451758102,1.4981595674115997,0.5606180647441001,-0.12389795046280598,0.43672011428129415,8.731193507886387e-9
3251,0,38.91976790898485,2.537241728245456,0.4473418937386251,-0.000887365084818717,0.44645452865380636,8.816601587849606e-9
3251,1,39.65660008796655,2.3986951454557164,0.4764023017648033,-0.01113140898078257,0.46527089278402073,8.984068592766924e-9
3251,2,41.81553043951256,1.4980805583497172,0.5607669356130977,-0.1239137919583312,0.43685314365476646,8.732355090348988e-9
3252,0,38.92407150028625,2.5372155973926565,0.44751202431194226,-0.0008891916992285198,0.44662283261271374,8.818085581678466e-9
3252,1,39.66081392179694,2.398581411942053,0.47656810021582463,-0.011140304503030605,0.465427795712794,8.98547833003449e-9
3252,2,41.81936615271689,1.4980015707119771,0.5609157947556459,-0.12392963082864311,0.4369861639270028,8.733516747860657e-9
3253,0,38.928374548603564,2.53718942946954,0.447682128728542,-0.0008910209426548771,0.44679110778588715,8.819569571412594e-9
3253,1,39.66502710623535,2.3984676558337745,0.47673386864991857,-0.011149202636376976,0.4655846660135416,8.986887995286899e-9
3253,2,41.82320162312724,1.4979226044797875,0.561064640850429,-0.12394546707637542,0.4371191737740535,8.734678468845958e-9
3254,0,38.932677056760305,2.5371632244533457,0.4478522071020022,-0.0008928528168504118,0.44695935428515177,8.821053557952274e-9
3254,1,39.66923963813755,2.398353877156465,0.4768996069456216,-0.011158103379443188,0.46574150356617844,8.988297587341496e-9
3254,2,41.82703682101994,1.4978436596359068,0.5612134727447975,-0.12396130070389273,0.4372521720409048,8.735840243199094e-9
3255,0,38.936979027461824,2.53713698232133,0.44802225954122044,-0.0008946873235669728,0.4471275722176535,8.822537542157158e-9
3255,1,39.67345151445635,2.3982400759356963,0.47706531498531035,-0.011167006730851267,0.4658983082544591,8.989707105049457e-9
3255,2,41.830871720225176,1.4977647361641848,0.5613622894241306,-0.12397713171334208,0.4373851577107885,8.737002062016746e-9
3256,0,38.941280463297254,2.537110703050774,0.44819228615049433,-0.0008965244645549597,0.4472957616859394,8.824021524846938e-9
3256,1,39.67766273224022,2.3981262521970264,0.47723099265512325,-0.01117591268922379,0.46605507996589945,8.991116547295112e-9
3256,2,41.83470629752548,1.4976858340493637,0.5615110899884637,-0.12399296010669279,0.43751812988177086,8.738163917394314e-9
3257,0,38.94558136674141,2.5370843866189823,0.4483622870295852,-0.0008983642415635734,0.4474639227880216,8.825505506801877e-9
3257,1,39.68187328863272,2.398012405965997,0.4773966398449689,-0.011184821253184086,0.4662118185917848,8.992525912996047e-9
3257,2,41.8385405321873,1.497606953276922,0.5616598736343076,-0.12400878588576782,0.4376510877485398,8.739325802267402e-9
3258,0,38.94988174015664,2.5370580330032815,0.44853226227379445,-0.0009002066563408656,0.44763205561745356,8.82698948876345e-9
3258,1,39.686083180872714,2.3978985372681367,0.47756225644849915,-0.011193732421356026,0.4663685240271431,8.993935201102883e-9
3258,2,41.84237440559058,1.4975280938329525,0.5618086396402557,-0.12402460905226803,0.4377840305879877,8.74048771028638e-9
3259,0,38.95418158579481,2.5370316421810197,0.44870221197405574,-0.000902051710633689,0.44780016026342206,8.828473471435123e-9
3259,1,39.69029240629489,2.397784646128957,0.4777278423631562,-0.011202646192364388,0.4665251961707918,8.995344410599732e-9
3259,2,41.84620790093104,1.4974492557040642,0.5619573873554334,-0.12404042960779195,0.4379169577476415,8.74164963571571e-9
3260,0,38.95848090579935,2.537005214129569,0.44887213621699834,-0.0009038994061876222,0.4479682368108107,8.829957455482877e-9
3260,1,39.69450096233054,2.397670732573954,0.4778933974901973,-0.011211562564834595,0.46668183492536275,8.99675354050444e-9
3260,2,41.850041002977925,1.497370438877299,0.5621061161900812,-0.12405624755385218,0.438049868636229,8.742811573351887e-9
3261,0,38.96277970220726,2.5369787488263236,0.4490420350850422,-0.0009057497447470447,0.44813628534029515,8.831441441536026e-9
3261,1,39.698708846509,2.3975567966286064,0.4780589217347351,-0.011220481537392973,0.4668384401973421,8.998162589868981e-9
3261,2,41.85387369787407,1.4972916433400707,0.5622548256077868,-0.12407206289188792,0.4381827627158989,8.743973518455756e-9
3262,0,38.96707797695115,2.536952246248701,0.4492119086564632,-0.0009076027280551625,0.44830430592840803,8.83292543018775e-9
3262,1,39.702916056458726,2.397442838318376,0.47822441500579915,-0.01122940310866667,0.4669950118971325,8.999571557780038e-9
3262,2,41.85770597297013,1.4972128690801079,0.5624035151190597,-0.12408787562327621,0.4383156394957835,8.745135466696546e-9
3263,0,38.97137573186136,2.536925706374143,0.44938175700549826,-0.0009094583578537069,0.44847229864764454,8.834409421996e-9
3263,1,39.7071225899084,2.397328857668706,0.4783898772163712,-0.01123832727728373,0.4671515499390875,9.000980443359346e-9
3263,2,41.861537816684944,1.497134116085409,0.5625521842758967,-0.12410368574934079,0.43844849852655593,8.74629741410452e-9
3264,0,38.97567296866791,2.536899129180114,0.44955158020240377,-0.0009113166358833358,0.4486402635665204,8.835893417483982e-9
3264,1,39.71132844468773,2.397214854705022,0.4785553082834102,-0.011247254041873229,0.467308054241537,9.00238924576394e-9
3264,2,41.86536921838706,1.4970553843442058,0.5627008326671815,-0.12411949327135983,0.43858133939582167,8.747459357030912e-9
3265,0,38.97996968900279,2.5368725146441022,0.4497213783135576,-0.0009131775638833828,0.4488082007496742,8.837377417141036e-9
3265,1,39.715533618728294,2.3971008294527274,0.47872070812789386,-0.011256183401065309,0.46746452472682853,9.003797964186561e-9
3265,2,41.86920016829405,1.496976673844927,0.5628494599147803,-0.12413529819057267,0.43871416172420763,8.748621292113926e-9
3266,0,38.98426589440199,2.5368458627436183,0.4498911514015306,-0.0009150411435919326,0.44897611025793865,8.838861421423223e-9
3266,1,39.71973811006345,2.3969867819372053,0.47888607667481564,-0.011265115353491367,0.46762096132132425,9.00520659785566e-9
3266,2,41.873030657385634,1.496897984576176,0.5629980656701591,-0.12415110050818472,0.43884696516197436,8.74978321624929e-9
3267,0,38.98856158630742,2.5368191734561982,0.4500608995251821,-0.0009169073767457458,0.4491439921484363,8.84034543075416e-9
3267,1,39.72394191682854,2.396872712183819,0.479051413853176,-0.011274049897783722,0.46777736395539227,9.006615146035343e-9
3267,2,41.87686067732857,1.4968193165267023,0.5631466496114771,-0.12416690022537288,0.4389797493861042,8.750945126564938e-9
3268,0,38.99285676606937,2.536792446759403,0.45023062273973136,-0.0009187762650801096,0.4493118464746512,8.841829445525611e-9
3268,1,39.72814503726011,2.396758620217908,0.4792167195959728,-0.011282987032576191,0.4679337325633966,9.00802360802531e-9
3268,2,41.880690220411154,1.496740669685386,0.5632952114410319,-0.1241826973432889,0.439112514097743,8.752107020398776e-9
3269,0,38.99715143494836,2.5367656826308123,0.4504003210968482,-0.0009206478103295113,0.44947967328651867,8.843313466098266e-9
3269,1,39.73234746969514,2.3966445060647907,0.47938199384016084,-0.011291926756503617,0.4680900670836572,9.009431983160522e-9
3269,2,41.88451927948631,1.4966620440412166,0.5634437508830505,-0.12419849186306332,0.43924525901998723,8.753268895279461e-9
3270,0,39.001445594117236,2.5367388810480365,0.4505699946447342,-0.0009225220142265151,0.4496474726305077,8.84479749280244e-9
3270,1,39.73654921256961,2.396530369749758,0.4795472365265903,-0.011300869068202615,0.4682463674583877,9.010840270810676e-9
3270,2,41.88834784792103,1.4965834395832807,0.5635922676817345,-0.12421428378580826,0.4393779838959263,8.754430748909382e-9
3271,0,39.00573924466338,2.536712041988707,0.4507396434282101,-0.0009243988785027357,0.44981524454970734,8.8462815259388e-9
3271,1,39.740750264416896,2.3964162112980816,0.4797124475999468,-0.011309813966310775,0.46840263363363605,9.012248470379684e-9
3271,2,41.89217591955203,1.4965048563007468,0.5637407615995261,-0.12423007311262017,0.43951068848690594,8.755592579149574e-9
3272,0,39.01003238759079,2.5366851654304794,0.4509092674887939,-0.0009262784048883393,0.44998298908390555,8.847765565779062e-9
3272,1,39.74495062386591,2.3963020307350047,0.4798776270086858,-0.01131876144946741,0.4685588655592184,9.013656581305115e-9
3272,2,41.89600348864646,1.4964262941828543,0.5638892324155899,-0.12424585984458214,0.4396433725710077,8.756754384006509e-9
3273,0,39.0143250238219,2.536658251351034,0.4510788668647762,-0.0009281605951122679,0.45015070626966397,8.849249612566601e-9
3273,1,39.74915028963863,2.396187828085747,0.4800427747049178,-0.011327711516313182,0.4687150631886046,9.015064603057184e-9
3273,2,41.89983054986655,1.4963477532189051,0.564037679924434,-0.12426164398276578,0.4397760359416682,8.7579161616201e-9
3274,0,39.01861715419997,2.536631299728077,0.451248441591317,-0.0009300454509019396,0.4503183961404151,8.850733666517308e-9
3274,1,39.75334926054776,2.3960736033754992,0.4802078906443314,-0.011336664165490529,0.4688712264788409,9.016472535138081e-9
3274,2,41.90365709823812,1.496269233398253,0.5641861039346859,-0.12427742552823302,0.4399086784064529,8.759077910253053e-9
3275,0,39.022908779490926,2.5366043105393388,0.45141799170051733,-0.0009319329739834487,0.45048605872653386,8.852217727820185e-9
3275,1,39.7575475354939,2.3959593566294277,0.48037297478607976,-0.011345619395643358,0.4690273553904364,9.01788037708098e-9
3275,2,41.90748312912286,1.496190734710296,0.5643345042680264,-0.12429320448203778,0.44004129978598866,8.760239628281592e-9
3276,0,39.027199900385234,2.5365772837625733,0.4515875172214912,-0.0009338231660816904,0.4506536940554095,8.853701796637973e-9
3276,1,39.7617451134629,2.395845087872671,0.480538027092662,-0.011354577205417205,0.4691834498872448,9.01928812844898e-9
3276,2,41.91130863819253,1.4961122571444696,0.5644828807581763,-0.12430898084522742,0.4401738999129489,8.761401314186654e-9
3277,0,39.03149051750027,2.5365502193755614,0.45175701818046593,-0.0009357160289200112,0.4508213021515459,8.85518587310801e-9
3277,1,39.76594199352265,2.395730797130342,0.48070304752981496,-0.0113635375934591,0.46933950993635587,9.02069578883417e-9
3277,2,41.91513362140631,1.4960338006902432,0.5646312332500181,-0.12432475461884329,0.4403064786311748,8.762562966546239e-9
3278,0,39.035780631381805,2.5365231173561056,0.4519264946008302,-0.0009376115642206085,0.45098888303660956,8.85666995734263e-9
3278,1,39.770138174820225,2.3956164844275234,0.4808680360663891,-0.011372500558418075,0.469495535507971,9.022103357856514e-9
3278,2,41.91895807498981,1.4959553653371105,0.5647795615987845,-0.12434052580392284,0.44043903579486166,8.76372458402837e-9
3279,0,39.04007024250644,2.5364959776820384,0.4520959465032462,-0.000939509773704006,0.4511564367295422,8.858154049430151e-9
3279,1,39.774333656578584,2.395502149789272,0.48103299267422217,-0.011381466098944585,0.4696515265752776,9.023510835162746e-9
3279,2,41.92278199541656,1.49587695107459,0.5649278656693357,-0.12435629440149927,0.44057157126783647,8.764886165384804e-9
3280,0,39.044359351283184,2.5364688003312157,0.45226537390569965,-0.0009414106590894033,0.4513239632466102,8.859638149435285e-9
3280,1,39.7785284380935,2.395387793240614,0.48119791732801853,-0.011390434213691005,0.4698074831143275,9.024918220425291e-9
3280,2,41.92660537939047,1.4957985578922157,0.5650761453354797,-0.12437206041260361,0.44070408492287605,8.766047709445108e-9
3281,0,39.04864795805546,2.5364415852815174,0.4524347768235815,-0.0009433142220947516,0.45149146260148676,8.86112225739985e-9
3281,1,39.78272251873033,2.395273414806548,0.481362810005216,-0.011399404901311442,0.4699634051039046,9.026325513341095e-9
3281,2,41.93042822383066,1.4957201857795364,0.5652244004793827,-0.1243878238382649,0.4408365766411178,8.767209215111563e-9
3282,0,39.05293606310284,2.5364143325108524,0.45260415526976006,-0.0009452204644363526,0.4516589348053237,8.86260637334338e-9
3282,1,39.78691589792094,2.3951590145120436,0.4815276706858737,-0.011408378160461741,0.47011929252541196,9.02773271363062e-9
3282,2,41.934250525857,1.4956418347261127,0.56537263099101,-0.12440358467951045,0.4409690463114995,8.768370681354284e-9
3283,0,39.057223666643104,2.536387041997149,0.4527735092546657,-0.0009471293878295095,0.45182637986683616,8.864090497263867e-9
3283,1,39.79110857516038,2.395044592382041,0.4816924993525369,-0.011417353989799553,0.47027514536273735,9.029139821036646e-9
